Rank,Company Name,Ticker,Status,Note,Sector,Subsector,Filing Date,Revenue Millions,Revenue Growth Pct,Total Ai Mentions,Ai Count,Ml Count,Deep Learning Count,Neural Network Count,Genai Count,Llm Count,Gpt Count,Ai Classification,Benefit Quote,Risk Quote,All Quotes,Sec Url,Mentions Metadata
186,Lear,LEA,has_10k,,Automotive,Motor Vehicle Parts And Accessories,2022-02-10T00:00:00Z,19263.0,,0,0,0,0,0,0,0,0,no_ai_mention,"In August 2015, we acquired intellectual property and technology from Autonet Mobile, a developer of wireless communication software and devices for automotive applications.",,"[{""text"": ""In August 2015, we acquired intellectual property and technology from Autonet Mobile, a developer of wireless communication software and devices for automotive applications."", ""type"": ""benefit""}, {""text"": ""In January 2018, we acquired Israel-based EXO Technologies, a leading developer of differentiated GPS technology providing high-accuracy positioning solutions for autonomous and connected vehicle applications."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LEA&type=10-K,
187,Lincoln National,LNC,has_10k,,Financial Services,Life Insurance,2022-02-17T00:00:00Z,19230.0,,2,2,0,0,0,0,0,0,both,"regarding the use of “big data” techniques such as price optimization. In August 2020, members of the NAIC unanimously adopted guiding principles on artificial intelligence, to inform and articulate general expectations for businesses, professionals and stakeholders across the insurance industry as","ligence, to inform and articulate general expectations for businesses, professionals and stakeholders across the insurance industry as they implement artificial intelligence tools to facilitate operations. We cannot predict what, if any, actions may be taken with regard to “big data,” but any inquir","[{""text"": ""regarding the use of \u201cbig data\u201d techniques such as price optimization. In August 2020, members of the NAIC unanimously adopted guiding principles on artificial intelligence, to inform and articulate general expectations for businesses, professionals and stakeholders across the insurance industry as"", ""type"": ""benefit""}, {""text"": ""ligence, to inform and articulate general expectations for businesses, professionals and stakeholders across the insurance industry as they implement artificial intelligence tools to facilitate operations. We cannot predict what, if any, actions may be taken with regard to \u201cbig data,\u201d but any inquir"", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LNC&type=10-K,"[{""term"": ""artificial_intelligence"", ""section_num"": ""1"", ""section_name"": ""Business"", ""position"": 222671}, {""term"": ""artificial_intelligence"", ""section_num"": ""1"", ""section_name"": ""Business"", ""position"": 222837}]"
188,Charles Schwab,SCHW,has_10k,,Financial Services,"Security Brokers, Dealers And Flotation Companies",2022-02-24T00:00:00Z,18996.0,,0,0,0,0,0,0,0,0,no_ai_mention,"We have designed and implemented an information security program that knits together complementary tools, controls and technologies to protect systems, client accounts and data. We continuously monitor the systems and work collaboratively with government agencies, law enforcement and other financial institutions to address potential threats. We use advanced monitoring systems to identify suspicious activity and deter unauthorized access by internal or external actors.","Our operations are highly dependent on the integrity of our technology systems and our ability to make timely enhancements and additions to our systems. System interruptions, errors or downtime can result from a variety of causes, including changes in client use patterns, technological failure, changes to our systems, linkages with third-party systems and power failures and can have a significant impact on our business and operations. Our systems are vulnerable to disruptions from human error, execution errors, errors in models such as those used for asset management, capital planning and management, risk management, stress testing and compliance, employee misconduct, unauthorized trading, external fraud, computer viruses, distributed denial of service attacks, cyber attacks, terrorist attacks, natural disaster, extreme weather, power outage, capacity constraints, software flaws, events impacting key business partners and vendors, and similar events.","[{""text"": ""We have designed and implemented an information security program that knits together complementary tools, controls and technologies to protect systems, client accounts and data. We continuously monitor the systems and work collaboratively with government agencies, law enforcement and other financial institutions to address potential threats. We use advanced monitoring systems to identify suspicious activity and deter unauthorized access by internal or external actors."", ""type"": ""benefit""}, {""text"": ""Our operations are highly dependent on the integrity of our technology systems and our ability to make timely enhancements and additions to our systems. System interruptions, errors or downtime can result from a variety of causes, including changes in client use patterns, technological failure, changes to our systems, linkages with third-party systems and power failures and can have a significant impact on our business and operations. Our systems are vulnerable to disruptions from human error, execution errors, errors in models such as those used for asset management, capital planning and management, risk management, stress testing and compliance, employee misconduct, unauthorized trading, external fraud, computer viruses, distributed denial of service attacks, cyber attacks, terrorist attacks, natural disaster, extreme weather, power outage, capacity constraints, software flaws, events impacting key business partners and vendors, and similar events."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SCHW&type=10-K,
189,Ross Stores,ROST,has_10k,,Retail,Family Clothing Stores,2022-03-29T00:00:00Z,18916.0,,0,0,0,0,0,0,0,0,no_ai_mention,"We continue to invest in new information systems and technology to provide a platform for growth over the next several years. Current initiatives include continued enhancements to our stores, distribution, merchandising, merchandise planning, and cybersecurity systems.","We are currently making, and will continue to make, significant technology investments to improve or replace information processes and systems that are key to managing our business. We must monitor and choose sound investments and implement them at the right pace. The risk of system disruption is increased whenever significant system changes are undertaken.","[{""text"": ""We continue to invest in new information systems and technology to provide a platform for growth over the next several years. Current initiatives include continued enhancements to our stores, distribution, merchandising, merchandise planning, and cybersecurity systems."", ""type"": ""benefit""}, {""text"": ""We are currently making, and will continue to make, significant technology investments to improve or replace information processes and systems that are key to managing our business. We must monitor and choose sound investments and implement them at the right pace. The risk of system disruption is increased whenever significant system changes are undertaken."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ROST&type=10-K,
190,Mastercard,MA,has_10k,,Business Services,Business Services,2022-02-11T00:00:00Z,18884.0,,13,9,4,0,0,0,0,0,both,"Moreover, we use our artificial intelligence (""AI"") and data analytics, along with our cyber risk assessment capabilities, to help financial institutions, merchants, corporations and governments secure their digital assets across each of these five layers.","Technological changes, including continuing developments of technologies in the areas of smart cards and devices, contactless and mobile payments, e-commerce, cryptocurrency and block chain technology, machine learning and AI, could result in new technologies that may be superior to, or render obsolete, the technologies we currently use in our programs and services.","[{""text"": ""Moreover, we use our artificial intelligence (\""AI\"") and data analytics, along with our cyber risk assessment capabilities, to help financial institutions, merchants, corporations and governments secure their digital assets across each of these five layers."", ""type"": ""benefit""}, {""text"": ""Technological changes, including continuing developments of technologies in the areas of smart cards and devices, contactless and mobile payments, e-commerce, cryptocurrency and block chain technology, machine learning and AI, could result in new technologies that may be superior to, or render obsolete, the technologies we currently use in our programs and services."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MA&type=10-K,"[{""term"":""machine_learning"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":77102},{""term"":""artificial_intelligence"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":81634},{""term"":""AI"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":81666},{""term"":""AI"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":82854},{""term"":""machine_learning"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":87797},{""term"":""AI"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":96369},{""term"":""machine_learning"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":96376},{""term"":""AI"",""section_num"":""7"",""section_name"":""and Note"",""position"":98220},{""term"":""artificial_intelligence"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":115250},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""RISK FACTORS"",""position"":132315},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""RISK FACTORS"",""position"":133607},{""term"":""machine_learning"",""section_num"":""1A"",""section_name"":""RISK FACTORS"",""position"":153740},{""term"":""AI"",""section_num"":""1A"",""section_name"":""RISK FACTORS"",""position"":153761}]"
191,Genuine Parts,GPC,has_10k,,Automotive,Motor Vehicle Supplies And New Parts,2022-02-17T00:00:00Z,18871.0,,0,0,0,0,0,0,0,0,no_ai_mention,We believe our primary competitive advantages are our: (1) global presence and brand strength; (2) best-in-class operating and distribution efficiencies; and (3) enhanced technology solutions.,,"[{""text"": ""We believe our primary competitive advantages are our: (1) global presence and brand strength; (2) best-in-class operating and distribution efficiencies; and (3) enhanced technology solutions."", ""type"": ""benefit""}, {""text"": ""A highly developed supply chain with vendor partnerships and connectivity are enhanced by Motion's leading e-business capabilities, such as MiSupplierConnect, which provides integration between the Company's information technology network and suppliers' systems, creating numerous benefits for both the supplier and customer."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GPC&type=10-K,
192,WestRock,WRK,has_10k,,Consumer Packaged Goods,Beverages,2022-11-18T00:00:00Z,18746.0,,0,0,0,0,0,0,0,0,no_ai_mention,"In the fourth quarter of fiscal 2022, we launched a multi-year phased business systems transformation project. The investment will replace much of our existing disparate systems and transition them to a standardized enterprise resource planning (""ERP"") system on a cloud-based platform, as well as a suite of other complementing technologies, across our global organization. The new systems are intended to transform areas such as manufacturing, supply chain, procurement, quote to cash, financials and analytics, and position us to better leverage automation and process efficiency and enable productivity enhancements.","An implementation of this scale is a major financial undertaking and will require substantial time and attention of management and key employees. We may not be able to successfully implement our ERP system without delays related to resource constraints or challenges with the critical design phases of the implementation, or we may experience unanticipated business disruptions and/or we may not achieve the desired benefits from the project.","[{""text"": ""In the fourth quarter of fiscal 2022, we launched a multi-year phased business systems transformation project. The investment will replace much of our existing disparate systems and transition them to a standardized enterprise resource planning (\""ERP\"") system on a cloud-based platform, as well as a suite of other complementing technologies, across our global organization. The new systems are intended to transform areas such as manufacturing, supply chain, procurement, quote to cash, financials and analytics, and position us to better leverage automation and process efficiency and enable productivity enhancements."", ""type"": ""benefit""}, {""text"": ""An implementation of this scale is a major financial undertaking and will require substantial time and attention of management and key employees. We may not be able to successfully implement our ERP system without delays related to resource constraints or challenges with the critical design phases of the implementation, or we may experience unanticipated business disruptions and/or we may not achieve the desired benefits from the project."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WRK&type=10-K,
193,EOG Resources,EOG,has_10k,,Energy,Crude Petroleum & Natural Gas,2022-02-24T00:00:00Z,18642.0,,0,0,0,0,0,0,0,0,no_ai_mention,"EOG is focused on innovation and cost-effective utilization of advanced technology associated with three-dimensional seismic and microseismic data, the development of reservoir simulation models and the use of improved drilling equipment and completion technologies for horizontal drilling and formation evaluation. These advanced technologies are used, as appropriate, throughout EOG to reduce the risks and costs associated with all aspects of oil and gas exploration, development and exploitation.",,"[{""text"": ""EOG is focused on innovation and cost-effective utilization of advanced technology associated with three-dimensional seismic and microseismic data, the development of reservoir simulation models and the use of improved drilling equipment and completion technologies for horizontal drilling and formation evaluation. These advanced technologies are used, as appropriate, throughout EOG to reduce the risks and costs associated with all aspects of oil and gas exploration, development and exploitation."", ""type"": ""benefit""}, {""text"": ""We rely extensively on information technology systems, including internally developed software, data hosting platforms, real-time data acquisition systems, third-party software, cloud services and other internally or externally hosted hardware and software platforms, to (i) estimate our oil and gas reserves, (ii) process and record financial and operating data, (iii) process and analyze all stages of our business operations, including exploration, drilling, completions, production, transportation, pipelines and other related activities and (iv) communicate with our employees and vendors, suppliers and other third parties."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EOG&type=10-K,
194,Cognizant Technology Solutions,CTSH,has_10k,,Software & Technology,Computer Programming Services,2022-02-16T00:00:00Z,18507.0,,10,8,2,0,0,0,0,0,both,"The COVID-19 pandemic accelerated our clients' need to modernize their businesses, which has led to increased demand for digital capabilities such as mobile workplace solutions, e-commerce, automation, AI and cybersecurity services and solutions.","Our success depends on our ability to continue to develop and implement services and solutions that anticipate and respond to rapid and continuing changes in technology to serve the evolving needs of our clients. Examples of areas of significant change include digital-, cloud- and security-related offerings, which are continually evolving, as well as developments in areas such as AI, augmented reality, automation, blockchain, IoT, quantum computing and as-a-service solutions. If we do not sufficiently invest in new technologies, successfully adapt to industry developments and changing demand, and evolve and expand our business at sufficient speed and scale to keep pace with the demands of the markets we serve, we may be unable to develop and maintain a competitive advantage and execute on our growth strategy, which would materially adversely affect our business, results of operations and financial condition.","[{""text"": ""The COVID-19 pandemic accelerated our clients' need to modernize their businesses, which has led to increased demand for digital capabilities such as mobile workplace solutions, e-commerce, automation, AI and cybersecurity services and solutions."", ""type"": ""benefit""}, {""text"": ""Our success depends on our ability to continue to develop and implement services and solutions that anticipate and respond to rapid and continuing changes in technology to serve the evolving needs of our clients. Examples of areas of significant change include digital-, cloud- and security-related offerings, which are continually evolving, as well as developments in areas such as AI, augmented reality, automation, blockchain, IoT, quantum computing and as-a-service solutions. If we do not sufficiently invest in new technologies, successfully adapt to industry developments and changing demand, and evolve and expand our business at sufficient speed and scale to keep pace with the demands of the markets we serve, we may be unable to develop and maintain a competitive advantage and execute on our growth strategy, which would materially adversely affect our business, results of operations and financial condition."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CTSH&type=10-K,"[{""term"":""AI"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":62732},{""term"":""AI"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":63719},{""term"":""AI"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":67316},{""term"":""AI"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":68893},{""term"":""AI"",""section_num"":""1"",""section_name"":""Business-Competition"",""position"":121132},{""term"":""AI"",""section_num"":""9A"",""section_name"":""Our responsibility is to express opinions on the C"",""position"":319003},{""term"":""AI"",""section_num"":""9A"",""section_name"":""Our responsibility is to express opinions on the C"",""position"":323866},{""term"":""machine_learning"",""section_num"":""9A"",""section_name"":""Our responsibility is to express opinions on the C"",""position"":323870},{""term"":""AI"",""section_num"":""9A"",""section_name"":""Our responsibility is to express opinions on the C"",""position"":323999},{""term"":""machine_learning"",""section_num"":""9A"",""section_name"":""Our responsibility is to express opinions on the C"",""position"":324006}]"
195,Moderna,MRNA,has_10k,,Healthcare,Biological Products (No Diagnostic Substances),2022-02-25T00:00:00Z,18471.0,,16,12,3,0,1,0,0,0,benefit,"In December 2021, we announced the launch of our Artificial Intelligence (AI) Academy in partnership with Carnegie Mellon University. The AI Academy is intended to educate and empower our workforce to identify and integrate AI and machine learning solutions into our systems and processes.",,"[{""text"": ""In December 2021, we announced the launch of our Artificial Intelligence (AI) Academy in partnership with Carnegie Mellon University. The AI Academy is intended to educate and empower our workforce to identify and integrate AI and machine learning solutions into our systems and processes."", ""type"": ""benefit""}, {""text"": ""AI is enabling key breakthroughs in predictive modeling. It will allow us to improve our mRNA design algorithms based on machine learning, and will provide us with critical insights into research, supply chain, manufacturing, and other processes."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MRNA&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":""1"",""section_name"":""Business"",""position"":182296},{""term"":""machine_learning"",""section_num"":""1"",""section_name"":""Business"",""position"":182324},{""term"":""artificial_intelligence"",""section_num"":""1"",""section_name"":""Business"",""position"":189078},{""term"":""AI"",""section_num"":""1"",""section_name"":""Business"",""position"":189103},{""term"":""AI"",""section_num"":""1"",""section_name"":""Business"",""position"":189498},{""term"":""AI"",""section_num"":""1"",""section_name"":""Business"",""position"":192451},{""term"":""machine_learning"",""section_num"":""1"",""section_name"":""Business"",""position"":192577},{""term"":""AI"",""section_num"":""1"",""section_name"":""Business"",""position"":196464},{""term"":""AI"",""section_num"":""1"",""section_name"":""Business"",""position"":196519},{""term"":""AI"",""section_num"":""1"",""section_name"":""Business"",""position"":197293},{""term"":""neural_network"",""section_num"":""1"",""section_name"":""Business"",""position"":198037},{""term"":""artificial_intelligence"",""section_num"":""1"",""section_name"":""Business"",""position"":253648},{""term"":""AI"",""section_num"":""1"",""section_name"":""Business"",""position"":253673},{""term"":""AI"",""section_num"":""1"",""section_name"":""Business"",""position"":253737},{""term"":""AI"",""section_num"":""1"",""section_name"":""Business"",""position"":253823},{""term"":""machine_learning"",""section_num"":""1"",""section_name"":""Business"",""position"":253830}]"
196,Steel Dynamics,STLD,has_10k,,Manufacturing,"Steel Works, Blast Furnaces & Rolling Mills",2022-02-28T00:00:00Z,18409.0,,0,0,0,0,0,0,0,0,no_ai_mention,"Through individual creativity and ingenuity, our teams drive innovation to improve safety, quality, productivity, and resource sustainability. We strive to provide unique, superior products, customer supply chain solutions, and next-generation technologies and processes.[<cit_01kdv4891ve8yb8xdxgk386t4q>]",,"[{""text"": ""Through individual creativity and ingenuity, our teams drive innovation to improve safety, quality, productivity, and resource sustainability. We strive to provide unique, superior products, customer supply chain solutions, and next-generation technologies and processes.[<cit_01kdv4891ve8yb8xdxgk386t4q>]"", ""type"": ""benefit""}, {""text"": ""We will continue to develop innovative ways to use our equipment, enhance our productivity and explore new technologies to further improve our unit costs of production at each of our facilities.[<cit_01kdv4891ve8wb2p8m00yhf99k>]"", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STLD&type=10-K,
197,HF Sinclair,DINO,has_10k,,Energy,"Pipelines, Except Natural Gas",2022-02-23T00:00:00Z,18389.0,,0,0,0,0,0,0,0,0,no_ai_mention,,"Our business is dependent upon information technology systems and other digital technologies for controlling our plants and pipelines, processing transactions and summarizing and reporting results of operations. The secure processing, maintenance and transmission of information is critical to our operations.","[{""text"": ""Our business is dependent upon information technology systems and other digital technologies for controlling our plants and pipelines, processing transactions and summarizing and reporting results of operations. The secure processing, maintenance and transmission of information is critical to our operations."", ""type"": ""risk""}, {""text"": ""We depend on the efficient and uninterrupted operation of hardware and software systems and infrastructure, including our operating, communications and financial reporting systems. These systems are critical in meeting customer expectations, effectively tracking, maintaining and operating our equipment, directing and compensating our employees, and interfacing with our financial reporting system."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=dino&type=10-K,
198,Texas Instruments,TXN,has_10k,,Software & Technology,Semiconductors And Related Devices,2022-02-04T00:00:00Z,18344.0,,0,0,0,0,0,0,0,0,no_ai_mention,"We continue to invest to strengthen our competitive advantage in manufacturing and technology as part of our long-term capacity planning. Progress and investments include: continuing construction of RFAB2 (Richardson, Texas), our next 300-millimeter wafer fabrication facility, to begin production in the second half of 2022; purchasing a 300-millimeter wafer fabrication facility in Lehi, Utah, to support analog and embedded processing manufacturing, which is expected to begin production in early 2023; and planning construction on our next two 300-millimeter wafer fabrication facilities in Sherman, Texas, to begin in 2022.",,"[{""text"": ""We continue to invest to strengthen our competitive advantage in manufacturing and technology as part of our long-term capacity planning. Progress and investments include: continuing construction of RFAB2 (Richardson, Texas), our next 300-millimeter wafer fabrication facility, to begin production in the second half of 2022; purchasing a 300-millimeter wafer fabrication facility in Lehi, Utah, to support analog and embedded processing manufacturing, which is expected to begin production in early 2023; and planning construction on our next two 300-millimeter wafer fabrication facilities in Sherman, Texas, to begin in 2022."", ""type"": ""benefit""}, {""text"": ""Over the past several years, we have been investing in new capabilities to build closer direct customer relationships. For example, in 2021 about two-thirds of our revenue was direct, and transactions on TI.com grew to about 10% of our revenue, as customers valued the convenience of purchasing online. Closer direct relationships with our customers help to strengthen our reach of market channel advantage and give us access to more customers and more of their design projects, leading to opportunities to sell more of our products into each design."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TXN&type=10-K,
199,Emerson Electric,EMR,has_10k,,Software & Technology,Electronic And Other Electrical Equipment,2022-11-14T00:00:00Z,18236.0,,1,1,0,0,0,0,0,0,benefit,"Heritage AspenTech combines decades of modeling and operations expertise with big data, artificial intelligence, and advanced analytics. Heritage AspenTech's unique asset lifecycle approach and market-leading solutions help customers achieve new levels of efficiency, accelerate innovation and reduce emissions and waste, without compromising safety.",,"[{""text"": ""Heritage AspenTech combines decades of modeling and operations expertise with big data, artificial intelligence, and advanced analytics. Heritage AspenTech's unique asset lifecycle approach and market-leading solutions help customers achieve new levels of efficiency, accelerate innovation and reduce emissions and waste, without compromising safety."", ""type"": ""benefit""}, {""text"": ""AspenTech combines decades of modeling, simulation, and optimization capabilities with industrial operations expertise and applies advanced analytics to improve the profitability and sustainability of production assets. The purpose-built software drives value for customers by improving operational efficiency and maximizing productivity, reducing unplanned downtime and safety risks, and minimizing energy consumption and emissions."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EMR&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":""1"",""section_name"":""A"",""position"":62773}]"
200,Wesco International,WCC,has_10k,,Retail,Electrical Apparatus And Equipment,2022-02-25T00:00:00Z,18218.0,,0,0,0,0,0,0,0,0,no_ai_mention,,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WCC&type=10-K,
201,General Mills,GIS,has_10k,,Consumer Packaged Goods,Grain Mill Products,2022-06-30T00:00:00Z,18127.0,,0,0,0,0,0,0,0,0,no_ai_mention,"We rely on information technology networks and systems, including the internet, to process, transmit, and store electronic information to manage a variety of business processes and to comply with regulatory, legal, and tax requirements. Our information technology systems and infrastructure are critical to effectively manage our key business processes including digital marketing, order entry and fulfillment, supply chain management, finance, administration, and other business processes.","Our information technology systems, some of which are dependent on services provided by third parties, may be vulnerable to damage, interruption, or shutdown due to any number of causes such as catastrophic events, natural disasters, fires, power outages, systems failures, telecommunications failures, security breaches, computer viruses, hackers, employee error or malfeasance, and other causes.","[{""text"": ""We rely on information technology networks and systems, including the internet, to process, transmit, and store electronic information to manage a variety of business processes and to comply with regulatory, legal, and tax requirements. Our information technology systems and infrastructure are critical to effectively manage our key business processes including digital marketing, order entry and fulfillment, supply chain management, finance, administration, and other business processes."", ""type"": ""benefit""}, {""text"": ""Our information technology systems, some of which are dependent on services provided by third parties, may be vulnerable to damage, interruption, or shutdown due to any number of causes such as catastrophic events, natural disasters, fires, power outages, systems failures, telecommunications failures, security breaches, computer viruses, hackers, employee error or malfeasance, and other causes."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GIS&type=10-K,
202,Tenneco,TEN,missing,Went private in 2022,,,,18035.0,,0,0,0,0,0,0,0,0,no_ai_mention,,,,,
203,Waste Management,WM,has_10k,,Energy,Refuse Systems,2022-03-29T00:00:00Z,17931.0,,0,0,0,0,0,0,0,0,no_ai_mention,,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WM&type=10-K,
204,Viatris,VTRS,has_10k,,,,2022-04-29T00:00:00Z,17886.0,,0,0,0,0,0,0,0,0,no_ai_mention,"Beginning to implement an integrated management reporting system and Enterprise Resource Planning (ERP) capabilities that will enable the Company to combine and enhance insights in support of our new business model and will, we believe, provide for a smooth ERP TSA exit.[<cit_01kdv4crhfeedbqewhcwwmxtsr>]","Reviewing management's exercise of its responsibility to identify, assess and manage material risks not allocated to the Board or another committee, including, for example, data security programs and cybersecurity and information technology[<cit_01kdv4cgbdee8st6dfsr1pbx83>]","[{""text"": ""Beginning to implement an integrated management reporting system and Enterprise Resource Planning (ERP) capabilities that will enable the Company to combine and enhance insights in support of our new business model and will, we believe, provide for a smooth ERP TSA exit.[<cit_01kdv4crhfeedbqewhcwwmxtsr>]"", ""type"": ""benefit""}, {""text"": ""Reviewing management's exercise of its responsibility to identify, assess and manage material risks not allocated to the Board or another committee, including, for example, data security programs and cybersecurity and information technology[<cit_01kdv4cgbdee8st6dfsr1pbx83>]"", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VTRS&type=10-K,
205,DISH Network,DISH,has_10k,,,,2022-02-24T00:00:00Z,17881.0,,0,0,0,0,0,0,0,0,no_ai_mention,"We plan to commercialize our wireless spectrum licenses through the completion of the nation's first cloud-native, Open Radio Access Network (""O-RAN"") based 5G network (our ""5G Network Deployment""). We have committed to deploy a facilities-based 5G broadband network capable of serving increasingly larger portions of the U.S. population at different deadlines, including 20% of the U.S. population by June 2022 and 70% by June 2023.",,"[{""text"": ""We plan to commercialize our wireless spectrum licenses through the completion of the nation's first cloud-native, Open Radio Access Network (\""O-RAN\"") based 5G network (our \""5G Network Deployment\""). We have committed to deploy a facilities-based 5G broadband network capable of serving increasingly larger portions of the U.S. population at different deadlines, including 20% of the U.S. population by June 2022 and 70% by June 2023."", ""type"": ""benefit""}, {""text"": ""Our ability to compete effectively in the wireless services industry would depend on, among other things, our network quality, capacity and coverage; the pricing of our products and services; the quality of subscriber service; our development of new and enhanced products and services; the reach and quality of our sales and distribution channels; our ability to predict and adapt to future changes in technologies and changes in consumer demands; and capital resources."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DISH&type=10-K,
206,L3Harris Technologies,LHX,has_10k,,Aerospace & Defense,"Search, Detection, Navigation, Guidance Systems",2022-02-25T00:00:00Z,17814.0,,0,0,0,0,0,0,0,0,no_ai_mention,"We have aligned our R&D efforts to extend our position through investments in open architecture, multi-function software-defined technologies, and we anticipate future defense budgets will continue to prioritize spending in the areas in which we are currently well-positioned and investing in new technologies.[<cit_01kdv4drt2fx28we38apprxvp6>]",,"[{""text"": ""We have aligned our R&D efforts to extend our position through investments in open architecture, multi-function software-defined technologies, and we anticipate future defense budgets will continue to prioritize spending in the areas in which we are currently well-positioned and investing in new technologies.[<cit_01kdv4drt2fx28we38apprxvp6>]"", ""type"": ""benefit""}, {""text"": ""We also invested $692 million (4 percent of total revenue) in company-sponsored R&D focused on technologies that expand our capabilities in the following areas: \u2022Spectrum superiority; \u2022Actionable intelligence; and \u2022Warfighter effectiveness.[<cit_01kdv4drt2fx09p92hbh0kbwn0>]"", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LHX&type=10-K,
207,DXC Technology,DXC,has_10k,,Software & Technology,Computer Processing And Data Preparation,2022-05-26T00:00:00Z,17729.0,,2,1,1,0,0,0,0,0,both,"Our portfolio of analytics services and extensive partner ecosystem help customers gain rapid insights, automate operations, and accelerate their transformation journeys. We provide software engineering, consulting, and data analytics solutions that enable businesses to run and manage their mission-critical functions, transform their operations, and develop new ways of doing business.","Our ability to develop and implement up to date solutions utilizing new technologies that meet evolving customer needs in digital cloud, information technology outsourcing, consulting, industry software and solutions, and application services markets, and in areas such as artificial intelligence, automation, Internet of Things and as-a-service solutions, in a timely or cost-effective manner, will impact our ability to retain and attract customers and our future revenue growth and earnings. If we are unable to continue to execute our strategy and build our business across the Enterprise Technology Stack in a highly competitive and rapidly evolving environment or if we are unable to commercialize such services and solutions, expand and scale them with sufficient speed and versatility, our growth, productivity objectives and profit margins could be negatively affected.","[{""text"": ""Our portfolio of analytics services and extensive partner ecosystem help customers gain rapid insights, automate operations, and accelerate their transformation journeys. We provide software engineering, consulting, and data analytics solutions that enable businesses to run and manage their mission-critical functions, transform their operations, and develop new ways of doing business."", ""type"": ""benefit""}, {""text"": ""Our ability to develop and implement up to date solutions utilizing new technologies that meet evolving customer needs in digital cloud, information technology outsourcing, consulting, industry software and solutions, and application services markets, and in areas such as artificial intelligence, automation, Internet of Things and as-a-service solutions, in a timely or cost-effective manner, will impact our ability to retain and attract customers and our future revenue growth and earnings. If we are unable to continue to execute our strategy and build our business across the Enterprise Technology Stack in a highly competitive and rapidly evolving environment or if we are unable to commercialize such services and solutions, expand and scale them with sufficient speed and versatility, our growth, productivity objectives and profit margins could be negatively affected."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DXC&type=10-K,"[{""term"":""machine_learning"",""section_num"":""1"",""section_name"":""BUSINESS"",""position"":82334},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""RISK FACTORS"",""position"":117140}]"
