Rank,Company Name,Ticker,Status,Note,Sector,Subsector,Filing Date,Revenue Millions,Revenue Growth Pct,Total Ai Mentions,Ai Count,Ml Count,Deep Learning Count,Neural Network Count,Genai Count,Llm Count,Gpt Count,Ai Classification,Benefit Quote,Risk Quote,All Quotes,Sec Url,Mentions Metadata
474,Williams-Sonoma,WSM,has_10k,,Retailing,Specialty Retailers: Other,2024-03-20T00:00:00Z,8674.4,0.0,6,4,1,0,0,1,0,0,both,"smartly leveraging artificial intelligence (""AI"") and machine learning to enhance the customer experience and streamline processes","Advances in generative AI technology may reduce barriers to competition, lead to developments which existing intellectual property laws may not adequately protect against and give rise to a proliferation of infringement which we may not be able to address effectively.","[{""text"": ""smartly leveraging artificial intelligence (\""AI\"") and machine learning to enhance the customer experience and streamline processes"", ""type"": ""benefit""}, {""text"": ""Advances in generative AI technology may reduce barriers to competition, lead to developments which existing intellectual property laws may not adequately protect against and give rise to a proliferation of infringement which we may not be able to address effectively."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WSM&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""of this Annual Report on Form"",""position"":70186},{""term"":""AI"",""section_num"":""1A"",""section_name"":""of this Annual Report on Form"",""position"":70212},{""term"":""machine_learning"",""section_num"":""1A"",""section_name"":""of this Annual Report on Form"",""position"":70221},{""term"":""AI"",""section_num"":""1A"",""section_name"":""of this Annual Report on Form"",""position"":80081},{""term"":""generative_AI"",""section_num"":""1A"",""section_name"":""of this Annual Report on Form"",""position"":91381},{""term"":""AI"",""section_num"":""1A"",""section_name"":""of this Annual Report on Form"",""position"":91392}]"
475,XPO,XPO,has_10k,,Transportation,Transportation and Logistics,2024-02-08T00:00:00Z,7744.0,0.3,1,0,1,0,0,0,0,0,both,"XPO Smart® is our proprietary suite of intelligent tools and analytics that self-adjusts site by site to drive productivity across our LTL service center operations. Our software incorporates dynamic data science, predictive analytics and machine learning to aid our managers in workflow decision-making. We use XPO Smart® to improve our labor in a safe, disciplined and cost-effective manner.","Our information technology systems, devices, storage and applications, as well as those maintained by our third-party providers, are susceptible to damage, disruptions and shutdowns due to computer viruses, cyberattacks, ransomware or malware attacks, phishing, denial of service attacks, malicious social engineering, attacks by foreign actors, and other attempts to gain unauthorized access. Our systems and the systems maintained by our third-party providers have been subject to attempts to gain unauthorized access, breaches, and other system disruptions, and these and similar incidents could happen again. These events could, from time to time, cause material service outages, allow inappropriate or block legitimate access to systems or information, or result in other material interruptions to our business, our customers and other stakeholders could be impacted, and our reputation could be harmed.","[{""text"": ""XPO Smart\u00ae is our proprietary suite of intelligent tools and analytics that self-adjusts site by site to drive productivity across our LTL service center operations. Our software incorporates dynamic data science, predictive analytics and machine learning to aid our managers in workflow decision-making. We use XPO Smart\u00ae to improve our labor in a safe, disciplined and cost-effective manner."", ""type"": ""benefit""}, {""text"": ""Our information technology systems, devices, storage and applications, as well as those maintained by our third-party providers, are susceptible to damage, disruptions and shutdowns due to computer viruses, cyberattacks, ransomware or malware attacks, phishing, denial of service attacks, malicious social engineering, attacks by foreign actors, and other attempts to gain unauthorized access. Our systems and the systems maintained by our third-party providers have been subject to attempts to gain unauthorized access, breaches, and other system disruptions, and these and similar incidents could happen again. These events could, from time to time, cause material service outages, allow inappropriate or block legitimate access to systems or information, or result in other material interruptions to our business, our customers and other stakeholders could be impacted, and our reputation could be harmed."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XPO&type=10-K,"[{""term"":""machine_learning"",""section_num"":""16F"",""section_name"":""orm"",""position"":55210}]"
476,Weyerhaeuser,WY,has_10k,,Materials,Forest and Paper Products,2024-02-16T00:00:00Z,7674.0,-24.6,4,3,1,0,0,0,0,0,risk,,"The increased prevalence and sophistication of Artificial Intelligence (AI) tools, such as AI-enabled malware, could increase the risks of cyber-attacks to our systems and to those of our third-party service providers.","[{""text"": ""The increased prevalence and sophistication of Artificial Intelligence (AI) tools, such as AI-enabled malware, could increase the risks of cyber-attacks to our systems and to those of our third-party service providers."", ""type"": ""risk""}, {""text"": ""Although we employ, and we believe our third-party service providers employ, what we deem to be reasonably adequate security measures and controls, there can be no assurance that our security measures will be effective against the risks we face from cyber-attacks, including from: computer hackers, foreign governments and cyber terrorists; malicious code (such as malware, viruses and ransomware); an intentional or unintentional personnel action; a natural disaster; a hardware or software corruption, failure or error."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WY&type=10-K,"[{""term"":""machine_learning"",""section_num"":""1C"",""section_name"":""Cybersecurity"",""position"":136017},{""term"":""artificial_intelligence"",""section_num"":""1C"",""section_name"":""Cybersecurity"",""position"":250612},{""term"":""AI"",""section_num"":""1C"",""section_name"":""Cybersecurity"",""position"":250637},{""term"":""AI"",""section_num"":""1C"",""section_name"":""Cybersecurity"",""position"":250656}]"
477,Genworth Financial,GNW,has_10k,,Financials,"Insurance: Life, Health (stock)",2024-02-29T00:00:00Z,1854.0,-75.3,17,17,0,0,0,0,0,0,both,"We intend to continue developing our modeling capabilities, including new and emerging artificial intelligence methodologies. During or after the implementation of model updates or enhancements, we may discover errors, risks or other deficiencies in existing models, assumptions and/or methodologies. Moreover, we may use additional, more granular and detailed information through enhancements in our reserving and other processes or we may employ more simplified approaches in the future, either of which may cause us to refine or otherwise change existing assumptions and/or methodologies and thus associated reserve levels, which in turn could have a material adverse impact on our business, results of operations and financial condition.","Additionally, cybersecurity threats have continued to grow in sophistication, in part through the deployment of artificial intelligence technologies. The confidentiality, integrity, security and availability of information are essential to maintaining our reputation and ability to conduct our operations. Although we have implemented controls and continue to train our employees, a cybersecurity event could still occur which would cause damage to our reputation with our customers, distributors and other stakeholders, could have a material adverse effect on our business, financial condition or results of operations, or expose us to litigation or other enforcement actions.","[{""text"": ""Additionally, cybersecurity threats have continued to grow in sophistication, in part through the deployment of artificial intelligence technologies. The confidentiality, integrity, security and availability of information are essential to maintaining our reputation and ability to conduct our operations. Although we have implemented controls and continue to train our employees, a cybersecurity event could still occur which would cause damage to our reputation with our customers, distributors and other stakeholders, could have a material adverse effect on our business, financial condition or results of operations, or expose us to litigation or other enforcement actions."", ""type"": ""risk""}, {""text"": ""We intend to continue developing our modeling capabilities, including new and emerging artificial intelligence methodologies. During or after the implementation of model updates or enhancements, we may discover errors, risks or other deficiencies in existing models, assumptions and/or methodologies. Moreover, we may use additional, more granular and detailed information through enhancements in our reserving and other processes or we may employ more simplified approaches in the future, either of which may cause us to refine or otherwise change existing assumptions and/or methodologies and thus associated reserve levels, which in turn could have a material adverse impact on our business, results of operations and financial condition."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GNW&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":289840},{""term"":""artificial_intelligence"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":381469},{""term"":""artificial_intelligence"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":383233},{""term"":""artificial_intelligence"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":383705},{""term"":""artificial_intelligence"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":410014},{""term"":""artificial_intelligence"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":453913},{""term"":""artificial_intelligence"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":490591},{""term"":""artificial_intelligence"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":493016},{""term"":""artificial_intelligence"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":496668},{""term"":""artificial_intelligence"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":516344},{""term"":""artificial_intelligence"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":516632},{""term"":""artificial_intelligence"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":517110},{""term"":""artificial_intelligence"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":518091},{""term"":""artificial_intelligence"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":520351},{""term"":""artificial_intelligence"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":522149},{""term"":""artificial_intelligence"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":522506},{""term"":""artificial_intelligence"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":527814}]"
478,CMS Energy,CMS,has_10k,,Energy,Utilities: Gas and Electric,2024-02-08T00:00:00Z,7462.0,-13.2,1,1,0,0,0,0,0,0,risk,,"the ability to implement and integrate technology successfully, including artificial intelligence","[{""text"": ""the ability to implement and integrate technology successfully, including artificial intelligence"", ""type"": ""risk""}, {""text"": ""CMS Energy and Consumers are subject to information security risks, risks of unauthorized access to their systems, and technology failures. In the regular course of business, CMS Energy and Consumers handle a range of sensitive confidential security and customer information. In addition, CMS Energy and Consumers operate in a highly regulated industry that requires the continued operation of sophisticated information and control technology systems and network infrastructure. Despite implementation of security measures, technology systems, including disaster recovery and backup systems, are vulnerable to failure, cyber crime, unauthorized access, and being disabled. These events could impact the reliability of electric generation and electric and gas delivery and also subject CMS Energy and Consumers to financial harm. Cyber crime, which includes the use of malware, ransomware, computer viruses, and other means for disruption or unauthorized access against companies, including CMS Energy and Consumers, is increasing in frequency, scope, and potential impact."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CMS&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":132460}]"
479,Science Applications International,SAIC,has_10k,,Technology,Information Technology Services,2024-03-20T00:00:00Z,7704.0,0.0,29,26,3,0,0,0,0,0,both,"We deploy and integrate AI solutions for customers, including AI solutions that assist with the design, deployment, and management of AI applications and allow customers to work with their complex and sensitive data to power the most demanding analytics, data science, and AI use cases.","We deploy and integrate AI solutions for our business operations and for customers, including AI solutions that assist with the design, deployment, and management of AI applications and allow customers to work with their complex and sensitive data to power the most demanding analytics, data science, and AI use cases. These AI solutions may be vulnerable to misuse, or cyberattack and because this technology is developing so rapidly we may be unable to keep up with new AI developments.","[{""text"": ""We deploy and integrate AI solutions for customers, including AI solutions that assist with the design, deployment, and management of AI applications and allow customers to work with their complex and sensitive data to power the most demanding analytics, data science, and AI use cases."", ""type"": ""benefit""}, {""text"": ""We deploy and integrate AI solutions for our business operations and for customers, including AI solutions that assist with the design, deployment, and management of AI applications and allow customers to work with their complex and sensitive data to power the most demanding analytics, data science, and AI use cases. These AI solutions may be vulnerable to misuse, or cyberattack and because this technology is developing so rapidly we may be unable to keep up with new AI developments."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SAIC&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":""16"",""section_name"":""Form"",""position"":31115},{""term"":""AI"",""section_num"":""16"",""section_name"":""Form"",""position"":31141},{""term"":""AI"",""section_num"":""16"",""section_name"":""Form"",""position"":31171},{""term"":""AI"",""section_num"":""16"",""section_name"":""Form"",""position"":31209},{""term"":""AI"",""section_num"":""16"",""section_name"":""Form"",""position"":31281},{""term"":""AI"",""section_num"":""16"",""section_name"":""Form"",""position"":31420},{""term"":""AI"",""section_num"":""16"",""section_name"":""Form"",""position"":32607},{""term"":""artificial_intelligence"",""section_num"":""16"",""section_name"":""Form"",""position"":38048},{""term"":""machine_learning"",""section_num"":""16"",""section_name"":""Form"",""position"":38076},{""term"":""AI"",""section_num"":""3"",""section_name"":""of this report, are subject to inherent uncertaint"",""position"":95217},{""term"":""AI"",""section_num"":""3"",""section_name"":""of this report, are subject to inherent uncertaint"",""position"":95367},{""term"":""AI"",""section_num"":""3"",""section_name"":""of this report, are subject to inherent uncertaint"",""position"":95437},{""term"":""AI"",""section_num"":""3"",""section_name"":""of this report, are subject to inherent uncertaint"",""position"":95509},{""term"":""AI"",""section_num"":""3"",""section_name"":""of this report, are subject to inherent uncertaint"",""position"":95648},{""term"":""AI"",""section_num"":""3"",""section_name"":""of this report, are subject to inherent uncertaint"",""position"":95668},{""term"":""AI"",""section_num"":""3"",""section_name"":""of this report, are subject to inherent uncertaint"",""position"":95815},{""term"":""AI"",""section_num"":""3"",""section_name"":""of this report, are subject to inherent uncertaint"",""position"":95836},{""term"":""AI"",""section_num"":""3"",""section_name"":""of this report, are subject to inherent uncertaint"",""position"":96077},{""term"":""AI"",""section_num"":""3"",""section_name"":""of this report, are subject to inherent uncertaint"",""position"":96207},{""term"":""AI"",""section_num"":""3"",""section_name"":""of this report, are subject to inherent uncertaint"",""position"":96257},{""term"":""AI"",""section_num"":""3"",""section_name"":""of this report, are subject to inherent uncertaint"",""position"":96486},{""term"":""AI"",""section_num"":""3"",""section_name"":""of this report, are subject to inherent uncertaint"",""position"":116220},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""of this report"",""position"":142077},{""term"":""machine_learning"",""section_num"":""1A"",""section_name"":""of this report"",""position"":142105},{""term"":""artificial_intelligence"",""section_num"":""9C"",""section_name"":""Disclosure Regarding Foreign Jurisdictions that Pr"",""position"":245503},{""term"":""AI"",""section_num"":""9C"",""section_name"":""Disclosure Regarding Foreign Jurisdictions that Pr"",""position"":245529},{""term"":""artificial_intelligence"",""section_num"":""9C"",""section_name"":""Disclosure Regarding Foreign Jurisdictions that Pr"",""position"":299303},{""term"":""machine_learning"",""section_num"":""9C"",""section_name"":""Disclosure Regarding Foreign Jurisdictions that Pr"",""position"":299331},{""term"":""AI"",""section_num"":""9C"",""section_name"":""Disclosure Regarding Foreign Jurisdictions that Pr"",""position"":358607}]"
480,Jefferies Financial Group,JEF,has_10k,,Financials,Diversified Financials,2024-01-26T00:00:00Z,7441.4,,2,2,0,0,0,0,0,0,risk,,"In light of the high volume of transactions we process, the large number of our clients, partners and counterparties, and the increasing sophistication of malicious actors that may employ increasingly sophisticated methods such as new artificial intelligence tools, a cyber attack, cybersecurity incident, or other information security breach could occur and persist for an extended period of time without detection.","[{""text"": ""In light of the high volume of transactions we process, the large number of our clients, partners and counterparties, and the increasing sophistication of malicious actors that may employ increasingly sophisticated methods such as new artificial intelligence tools, a cyber attack, cybersecurity incident, or other information security breach could occur and persist for an extended period of time without detection."", ""type"": ""risk""}, {""text"": ""Cyber attacks can originate from a variety of sources, including third-parties affiliated with foreign governments, organized crime or terrorist organizations, and malicious individuals both outside and inside a targeted company, including through use of relatively new artificial intelligence tools or methods."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=jef&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":""7"",""section_name"":""of this Annual Report on Form"",""position"":807186},{""term"":""artificial_intelligence"",""section_num"":""7"",""section_name"":""of this Annual Report on Form"",""position"":814381}]"
481,Bath & Body Works,BBWI,has_10k,,Retailing,Specialty Retailers: Other,2024-03-22T00:00:00Z,7560.0,0.0,2,2,0,0,0,0,0,0,risk,,"Our information technology systems, as well as those of our service providers and vendors, are vulnerable to damage, interruption, service availability or breach from a variety of sources, including cyberattacks, ransomware attacks, deepfakes and other malicious uses of artificial intelligence, telecommunication failures, malicious human acts and natural disasters.","[{""text"": ""Our information technology systems, as well as those of our service providers and vendors, are vulnerable to damage, interruption, service availability or breach from a variety of sources, including cyberattacks, ransomware attacks, deepfakes and other malicious uses of artificial intelligence, telecommunication failures, malicious human acts and natural disasters."", ""type"": ""risk""}, {""text"": ""Such risks include, but are not limited to, the difficulty in recreating the in-store experience through our direct channels; domestic or international large scale buyers and resellers purchasing merchandise and reselling it outside our control; our ability to anticipate and implement innovations in technology and logistics in order to appeal to existing and potential customers who increasingly rely on multiple channels to meet their shopping needs; legal and regulatory developments associated with digital, data, analytics, communications and ad-targeting practices (including, without limitation, the use of technologies and third-party services to personalize customer experiences); risks associated with increases in order fulfillment logistics costs; and the failure of and risks related to the resources that underlay and support the operation of our and our third-party partners' web infrastructure, websites and the related support systems, including computer viruses, malware (including, without limitation, ransomware), unauthorized access to and theft of customer information, privacy violations, fraudulent branded phishing sites impersonating our direct channel, ad scams causing customer confusion, information technology and vendor system failures, deepfakes and other malicious uses of artificial intelligence, disruption of critical services caused by threat actors and similar disruptions."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BBWI&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":""8"",""section_name"":""Financial Statements and Supplementary Data"",""position"":71288},{""term"":""artificial_intelligence"",""section_num"":""8"",""section_name"":""Financial Statements and Supplementary Data"",""position"":100393}]"
482,Electronic Arts,EA,has_10k,,Media,Entertainment,2024-05-22T00:00:00Z,7426.0,,3,3,0,0,0,0,0,0,both,,"Additionally, as artificial intelligence capabilities develop rapidly, individuals or groups of hackers and sophisticated organizations, may use these technologies to create new sophisticated attack methods that are increasingly automated, targeted and coordinated and more difficult to defend against.","[{""text"": ""Additionally, as artificial intelligence capabilities develop rapidly, individuals or groups of hackers and sophisticated organizations, may use these technologies to create new sophisticated attack methods that are increasingly automated, targeted and coordinated and more difficult to defend against."", ""type"": ""risk""}, {""text"": ""Additionally, in our current phase of innovation, artificial intelligence capabilities are rapidly advancing, and it is possible that we could become subject to new regulations, or the interpretation of existing regulations, aimed at how we incorporate artificial intelligence into our games and development processes, that could negatively impact our operation and results."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EA&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":""1"",""section_name"":""A, Risk Factors"",""position"":91694},{""term"":""artificial_intelligence"",""section_num"":""1"",""section_name"":""A, Risk Factors"",""position"":105857},{""term"":""artificial_intelligence"",""section_num"":""1"",""section_name"":""A, Risk Factors"",""position"":106060}]"
483,Taylor Morrison Home,TMHC,has_10k,,Engineering & Construction,Homebuilders,2024-02-21T00:00:00Z,7417.8,-9.8,1,1,0,0,0,0,0,0,benefit,"The central element of our marketing platform is our web presence at www.taylormorrison.com which houses our suite of home-shopping digital tools placing innovation, transparency, and consumer ease at the forefront. We continually test our online shopping experience with home shoppers to refine our online shopping experience. Our full suite of online shopping products includes: an artificial intelligence enhanced chatbot to help provide information, engage the shopper, and leads; online self-service appointments to help customers schedule an appointment with ease and convenience; self-guided tours to enable customers to tour our homes privately, safely, and outside of normal business hours; and online home reservations, which allow shoppers to get an initial price based on their selection of lot, floor plan, exterior, and in some markets structural options, and to reserve their desired home configuration digitally.",,"[{""text"": ""The central element of our marketing platform is our web presence at www.taylormorrison.com which houses our suite of home-shopping digital tools placing innovation, transparency, and consumer ease at the forefront. We continually test our online shopping experience with home shoppers to refine our online shopping experience. Our full suite of online shopping products includes: an artificial intelligence enhanced chatbot to help provide information, engage the shopper, and leads; online self-service appointments to help customers schedule an appointment with ease and convenience; self-guided tours to enable customers to tour our homes privately, safely, and outside of normal business hours; and online home reservations, which allow shoppers to get an initial price based on their selection of lot, floor plan, exterior, and in some markets structural options, and to reserve their desired home configuration digitally."", ""type"": ""benefit""}, {""text"": ""In 2023 we further upgraded our CRM to take advantage of new automated personalization features, optimizing our email engagement program which results in targeted messaging. We are using dynamic customer insights to adapt our strategy and optimize the impact of each interaction, resulting in a better customer experience and direct sales."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TMHC&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":""4"",""section_name"":""Mine Safety Disclosures"",""position"":60766}]"
484,Zimmer Biomet Holdings,ZBH,has_10k,,Health Care,Medical Products and Equipment,2024-02-23T00:00:00Z,7394.2,,16,10,6,0,0,0,0,0,both,"We are broadening our offerings in certain of our product categories and exploring new technologies, including artificial intelligence and machine learning, with possible applications in multiple areas.","Our use of artificial intelligence and machine learning in our infrastructure and products exposes us to new threats, risks and uncertainties, including with respect to changing laws and regulations regarding the use of such technologies.","[{""text"": ""We are broadening our offerings in certain of our product categories and exploring new technologies, including artificial intelligence and machine learning, with possible applications in multiple areas."", ""type"": ""benefit""}, {""text"": ""Our use of artificial intelligence and machine learning in our infrastructure and products exposes us to new threats, risks and uncertainties, including with respect to changing laws and regulations regarding the use of such technologies."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZBH&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":""1"",""section_name"":""Business"",""position"":72453},{""term"":""artificial_intelligence"",""section_num"":""1"",""section_name"":""Business"",""position"":85603},{""term"":""machine_learning"",""section_num"":""1"",""section_name"":""Business"",""position"":85631},{""term"":""artificial_intelligence"",""section_num"":""1"",""section_name"":""Business"",""position"":88594},{""term"":""machine_learning"",""section_num"":""1"",""section_name"":""Business"",""position"":88619},{""term"":""artificial_intelligence"",""section_num"":""1"",""section_name"":""Business"",""position"":96004},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":135962},{""term"":""machine_learning"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":135990},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":136574},{""term"":""machine_learning"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":136602},{""term"":""machine_learning"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":161868},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":161889},{""term"":""artificial_intelligence"",""section_num"":""1C"",""section_name"":""Cybersecurity"",""position"":178838},{""term"":""machine_learning"",""section_num"":""1C"",""section_name"":""Cybersecurity"",""position"":178866},{""term"":""artificial_intelligence"",""section_num"":""9A"",""section_name"":""Our responsibility is to express opinions on the C"",""position"":275120},{""term"":""artificial_intelligence"",""section_num"":""9A"",""section_name"":""Our responsibility is to express opinions on the C"",""position"":454505}]"
485,Clorox,CLX,has_10k,,Household Products,Household and Personal Products,2024-08-08T00:00:00Z,7389.0,,0,0,0,0,0,0,0,0,no_ai_mention,"As announced in August 2021, the Company plans to invest in transformative technologies and processes over a five-year period. This investment began in fiscal year 2022, and includes replacement of the Company's enterprise resource planning system and transitioning to a cloud-based platform as well as the implementation of a suite of other digital technologies. Total incremental transformational costs are expected to be $560 to $580 million, compared to the previous estimate of approximately $500 million. The increased estimate includes impacts from delays as a result of the cyberattack. The implementation timeline is unchanged. It is expected that these implementations will generate efficiencies and transform the Company's operations in the areas of supply chain, digital commerce, innovation, brand building and more over the long term.",,"[{""text"": ""As announced in August 2021, the Company plans to invest in transformative technologies and processes over a five-year period. This investment began in fiscal year 2022, and includes replacement of the Company's enterprise resource planning system and transitioning to a cloud-based platform as well as the implementation of a suite of other digital technologies. Total incremental transformational costs are expected to be $560 to $580 million, compared to the previous estimate of approximately $500 million. The increased estimate includes impacts from delays as a result of the cyberattack. The implementation timeline is unchanged. It is expected that these implementations will generate efficiencies and transform the Company's operations in the areas of supply chain, digital commerce, innovation, brand building and more over the long term."", ""type"": ""benefit""}, {""text"": ""The Company implemented its business continuity plans, including manual ordering and processing procedures at a reduced rate of operations in order to continue servicing its customers. However, the incident resulted in wide-scale disruptions to the Company's business operations throughout the remainder of the quarter ended September 30, 2023. The impacts of these system disruptions included order processing delays and significant product outages, resulting in a negative impact on net sales and earnings. The Company has since transitioned back to automated order processing."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CLX&type=10-K,
486,Xylem,XYL,has_10k,,Industrials,Industrial Machinery,2024-02-28T00:00:00Z,7364.0,,1,1,0,0,0,0,0,0,both,"Our competitive position and future growth depend upon a number of factors, including our ability to successfully: (i) innovate, develop, bring to market and maintain competitive, compelling, secure and efficient technologies, products and services, business models and customer experience, to address emerging regulations and trends and meet customers' needs (including those related to digitization of water, social, environmental and sustainability matters), (ii) defend our market share against an ever-expanding number of competitors, many of which are new and non-traditional from outside our industry, such as large technology firms, or those in the emerging markets, (iii) enhance our product and service offerings by adding innovative features, increased efficiency or disruptive or emerging technologies, such as artificial intelligence, that differentiate them from those of our competitors and prevent commoditization","However, because the timing, nature and modes of cybersecurity attacks and incidents change frequently, evolve and are unpredictable, and because unauthorized accesses may be difficult to detect for long periods of time, we may be unable to anticipate these intrusions or implement adequate protective or remedial measures. While we maintain insurance coverage designed to address certain aspects of business interruption and cybersecurity risks, it may not be sufficient to cover all losses or all types of claims. Although we continue to assess the aforementioned risks, implement policies, processes, standards, measures, technologies and redundancies to mitigate these risks and perform business continuity and disaster recovery planning, we cannot be sure that cybersecurity incidents or other disruptions with material adverse effects will not occur, or that our business continuity and disaster recovery efforts will be effective and adequate.","[{""text"": ""Our competitive position and future growth depend upon a number of factors, including our ability to successfully: (i) innovate, develop, bring to market and maintain competitive, compelling, secure and efficient technologies, products and services, business models and customer experience, to address emerging regulations and trends and meet customers' needs (including those related to digitization of water, social, environmental and sustainability matters), (ii) defend our market share against an ever-expanding number of competitors, many of which are new and non-traditional from outside our industry, such as large technology firms, or those in the emerging markets, (iii) enhance our product and service offerings by adding innovative features, increased efficiency or disruptive or emerging technologies, such as artificial intelligence, that differentiate them from those of our competitors and prevent commoditization"", ""type"": ""benefit""}, {""text"": ""However, because the timing, nature and modes of cybersecurity attacks and incidents change frequently, evolve and are unpredictable, and because unauthorized accesses may be difficult to detect for long periods of time, we may be unable to anticipate these intrusions or implement adequate protective or remedial measures. While we maintain insurance coverage designed to address certain aspects of business interruption and cybersecurity risks, it may not be sufficient to cover all losses or all types of claims. Although we continue to assess the aforementioned risks, implement policies, processes, standards, measures, technologies and redundancies to mitigate these risks and perform business continuity and disaster recovery planning, we cannot be sure that cybersecurity incidents or other disruptions with material adverse effects will not occur, or that our business continuity and disaster recovery efforts will be effective and adequate."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XYL&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":128779}]"
