Rank,Company Name,Ticker,Status,Note,Sector,Subsector,Filing Date,Revenue Millions,Revenue Growth Pct,Total Ai Mentions,Ai Count,Ml Count,Deep Learning Count,Neural Network Count,Genai Count,Llm Count,Gpt Count,Ai Classification,Benefit Quote,Risk Quote,All Quotes,Sec Url,Mentions Metadata
445,Dover,DOV,has_10k,,Manufacturing,"Construction, Mining And Materials Handling",2023-02-10T00:00:00Z,8508.0,7.6,2,1,1,0,0,0,0,0,benefit,"Our Dover Digital Labs consists of a team of approximately 150 software developers, data scientists and product managers who provide digital capabilities to enhance the customer experience, develop connected products, drive automation and efficiency inside our factories through digital technologies and in our business processes and focusing on the security of our digital products.",,"[{""text"": ""Our Dover Digital Labs consists of a team of approximately 150 software developers, data scientists and product managers who provide digital capabilities to enhance the customer experience, develop connected products, drive automation and efficiency inside our factories through digital technologies and in our business processes and focusing on the security of our digital products."", ""type"": ""benefit""}, {""text"": ""Vehicle Services Group, within the Engineered Products segment, launched Constellation, an automated artificial intelligence enabled hail damage detection system with work completed at the Digital Labs. Constellation is the automotive repair industry's first automated mobile 3D hail damage scanning system that provides a complete workflow system, tracking hail-damaged vehicles from the initial damage incident, through the claims process and ultimately to vehicle repair."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DOV&type=10-K,"[{""term"":""machine_learning"",""section_num"":""7"",""section_name"":""Management's Discussion and Analysis in this Form"",""position"":73352},{""term"":""artificial_intelligence"",""section_num"":""8"",""section_name"":""of this Form"",""position"":96284}]"
446,ODP,ODP,has_10k,,,,2023-03-01T00:00:00Z,8491.0,-8.4,0,0,0,0,0,0,0,0,no_ai_mention,"These assets are supported by quality technology that supports a high level of service for our customers and reduces Veyer Division's operating costs. In 2022, we continued to build on several initiatives to drive incremental income through our Veyer Division, including the following: deliver exceptional service and competitive pricing to Office Depot and ODP Business Solutions to ensure they achieve their business objectives and remain highly competitive in the markets they serve; utilize available existing capacity to grow with new clients, including in the third-party logistics segment where there is demand for the services we provide and capabilities we have; modernize key functionality to ensure we provide great value to our customers, for example, through automated technology and robotics in our DCs and crossdock facilities.","With the increasing use of digital technology to shop in our retail stores and online, we rely on our omni-channel capabilities to provide a seamless shopping experience to our customers and to keep pace with new developments by our competitors. If we are unable to attract and retain team members or contract third parties with the specialized skills needed to support our omni-channel platforms or are unable to implement improvements to our customer-facing technology in a timely manner, our ability to compete and our results of operations could be adversely affected.","[{""text"": ""With the increasing use of digital technology to shop in our retail stores and online, we rely on our omni-channel capabilities to provide a seamless shopping experience to our customers and to keep pace with new developments by our competitors. If we are unable to attract and retain team members or contract third parties with the specialized skills needed to support our omni-channel platforms or are unable to implement improvements to our customer-facing technology in a timely manner, our ability to compete and our results of operations could be adversely affected."", ""type"": ""risk""}, {""text"": ""These assets are supported by quality technology that supports a high level of service for our customers and reduces Veyer Division's operating costs. In 2022, we continued to build on several initiatives to drive incremental income through our Veyer Division, including the following: deliver exceptional service and competitive pricing to Office Depot and ODP Business Solutions to ensure they achieve their business objectives and remain highly competitive in the markets they serve; utilize available existing capacity to grow with new clients, including in the third-party logistics segment where there is demand for the services we provide and capabilities we have; modernize key functionality to ensure we provide great value to our customers, for example, through automated technology and robotics in our DCs and crossdock facilities."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ODP&type=10-K,
447,Packaging Corp. of America,PKG,has_10k,,Manufacturing,Paper And Allied Products,2023-02-23T00:00:00Z,8478.0,9.7,0,0,0,0,0,0,0,0,no_ai_mention,"Over the past several years, we made extensive capital investments throughout the packaging segment to improve productivity and efficiencies at our containerboard mills and corrugated products facilities and believe that our success in execution of these capital investments has helped us to mitigate cost inflation and better serve our customers.",,"[{""text"": ""Over the past several years, we made extensive capital investments throughout the packaging segment to improve productivity and efficiencies at our containerboard mills and corrugated products facilities and believe that our success in execution of these capital investments has helped us to mitigate cost inflation and better serve our customers."", ""type"": ""benefit""}, {""text"": ""We rely on various information technology and process control systems to capture, process, store, and report data, operate our manufacturing and converting facilities, and interact with customers, vendors, and employees."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PKG&type=10-K,
448,Brighthouse Financial,BHF,has_10k,,Financial Services,Life Insurance,2023-02-23T00:00:00Z,8473.0,18.6,0,0,0,0,0,0,0,0,no_ai_mention,,"We believe competition among insurance companies is based on a number of factors, including service, product features, scale, price, actual or perceived financial strength, claims-paying ratings, credit ratings, e-business capabilities and name recognition. We face intense competition from a large number of other insurance companies, as well as non-insurance financial services companies (e.g., banks, broker-dealers and asset managers). In addition, certain of our distributors also currently offer their own competing products or may offer competing products in the future. Some of our competitors offer a broader array of products, have more competitive pricing or, with respect to other insurance companies, have higher claims-paying ability and financial strength ratings. Some may also have greater financial resources with which to compete. In some circumstances, national banks that sell annuity products of life insurers may also have a pre-existing customer base for financial services products. These competitive pressures may adversely affect the persistency of our products, as well as our ability to sell our products in the future. In addition, new and disruptive technologies may present competitive risks.","[{""text"": ""We believe competition among insurance companies is based on a number of factors, including service, product features, scale, price, actual or perceived financial strength, claims-paying ratings, credit ratings, e-business capabilities and name recognition. We face intense competition from a large number of other insurance companies, as well as non-insurance financial services companies (e.g., banks, broker-dealers and asset managers). In addition, certain of our distributors also currently offer their own competing products or may offer competing products in the future. Some of our competitors offer a broader array of products, have more competitive pricing or, with respect to other insurance companies, have higher claims-paying ability and financial strength ratings. Some may also have greater financial resources with which to compete. In some circumstances, national banks that sell annuity products of life insurers may also have a pre-existing customer base for financial services products. These competitive pressures may adversely affect the persistency of our products, as well as our ability to sell our products in the future. In addition, new and disruptive technologies may present competitive risks."", ""type"": ""risk""}, {""text"": ""A key part of our operating strategy is to leverage third parties to deliver certain services important to our business, including administrative, operational, technology, financial, investment and actuarial services. There can be no assurance that the services provided to us by third parties (or their suppliers, vendors or subcontractors) will be sufficient to meet our operational and business needs, that such third parties will continue to be able to perform their functions in a manner satisfactory to us, that the practices and procedures of such third parties will continue to enable them to adequately manage any processes they handle on our behalf, or that any remedies available under these third-party arrangements will be sufficient in the event of a dispute or nonperformance."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BHFAL&type=10-K,
449,QXO Building Products,QXO,has_10k,,Retail,Lumber And Other Construction Materials,2023-02-28T00:00:00Z,,,0,0,0,0,0,0,0,0,no_ai_mention,Our core strength is rooted in our ability to discover and identify the driving forces of change that are affecting – or will affect – businesses in a wide range of industries. We invest valuable time and resources to fully understand how technology is transforming the business management landscape and what current or emerging innovations are deserving of a clients' attention.,,"[{""text"": ""Our core strength is rooted in our ability to discover and identify the driving forces of change that are affecting \u2013 or will affect \u2013 businesses in a wide range of industries. We invest valuable time and resources to fully understand how technology is transforming the business management landscape and what current or emerging innovations are deserving of a clients' attention."", ""type"": ""benefit""}, {""text"": ""The WMS software improves accuracy and efficiency, streamlines materials handling, meets retail compliance requirements, and refines inventory control. WMS also works as part of a complete operational solution by integrating seamlessly with RF hardware, accounting software, shipping systems and warehouse automation equipment."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=QXO&type=10-K,
450,Airbnb,ABNB,has_10k,,Business Services,Services To Dwellings And Other Buildings,2023-02-17T00:00:00Z,8399.0,,13,5,8,0,0,0,0,0,both,"It incorporates sophisticated machine learning to power key areas, from fraud detection, to enabling customized and real-time community support.","Our business also increasingly relies on machine learning, artificial intelligence, and automated decision making to improve our services and tailor our interactions with our customers. However, in recent years use of these methods has come under increased regulatory scrutiny. New laws, guidance, and/or decisions in this area may limit our ability to use our machine learning and artificial intelligence, or require us to make changes to our platform or operations that may decrease our operational efficiency, result in an increase to operating costs and/or hinder our ability to improve our services.","[{""text"": ""It incorporates sophisticated machine learning to power key areas, from fraud detection, to enabling customized and real-time community support."", ""type"": ""benefit""}, {""text"": ""Our business also increasingly relies on machine learning, artificial intelligence, and automated decision making to improve our services and tailor our interactions with our customers. However, in recent years use of these methods has come under increased regulatory scrutiny. New laws, guidance, and/or decisions in this area may limit our ability to use our machine learning and artificial intelligence, or require us to make changes to our platform or operations that may decrease our operational efficiency, result in an increase to operating costs and/or hinder our ability to improve our services."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ABNB&type=10-K,"[{""term"":""machine_learning"",""section_num"":""1"",""section_name"":""Business"",""position"":63867},{""term"":""machine_learning"",""section_num"":""1"",""section_name"":""Business"",""position"":63915},{""term"":""machine_learning"",""section_num"":""1"",""section_name"":""Business"",""position"":64472},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":128997},{""term"":""machine_learning"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":202555},{""term"":""machine_learning"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":219087},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":219105},{""term"":""machine_learning"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":219407},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":219428},{""term"":""machine_learning"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":230050},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":230098},{""term"":""machine_learning"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":266280},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":296786}]"
451,Boise Cascade,BCC,has_10k,,Retail,Lumber And Other Construction Materials,2023-02-21T00:00:00Z,8387.0,5.8,0,0,0,0,0,0,0,0,no_ai_mention,"Innovation efforts within our Wood Products segment are also focused on identifying process and cost efficiency improvement opportunities, some of which will include further automation within our manufacturing operations. To support our innovation initiatives, we have added dedicated resources and are also leveraging tools to capture ideas from employees across our organization.",,"[{""text"": ""Innovation efforts within our Wood Products segment are also focused on identifying process and cost efficiency improvement opportunities, some of which will include further automation within our manufacturing operations. To support our innovation initiatives, we have added dedicated resources and are also leveraging tools to capture ideas from employees across our organization."", ""type"": ""benefit""}, {""text"": ""Digital Technology - Like many companies, we use multiple systems to manage our business. This can mean that critical business data is not in one central and easily accessible location. As such, we have undertaken a project that has brought much of our primary business data into a single repository. That data, combined with a robust reporting engine, is allowing us to quickly access and analyze the information. This project has resulted in the development of business use cases that are expected to provide revenue-generating, cost-reducing, and risk-mitigating opportunities."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BCC&type=10-K,
452,Booz Allen Hamilton Holding,BAH,has_10k,,Business Services,Management Consulting Services,2023-05-26T00:00:00Z,8364.0,6.4,11,10,1,0,0,0,0,0,both,"We identify, assess, build, and deploy emerging technology solutions, while ensuring that our technical expertise is closely integrated with mission insight from across the business. Within the larger innovation ecosystem, we cultivate relationships through technology scouting, partnerships, and venturing to identify emerging technology with applicability to our clients' missions. We then incubate and prototype that technology against mission use cases to assess market readiness. Once proven, we focus on building capacity in emerging technology capabilities and solutions, such as AI, Cyber, and 5G, in partnership with our business sectors.","Internal system or service failures, or those of our vendors, including as a result of cyber or other security threats, could disrupt our business and impair our ability to effectively provide our services to our clients, which could damage our reputation and have a material adverse effect on our business and results of operations. We create, implement, and maintain information technology and engineering systems and also use vendors to provide services that are often critical to our clients' operations, some of which involve sensitive information and may be conducted in war zones or other hazardous environments, or include information whose confidentiality is protected by law or contract. As a result, we are subject to systems or service failures, not only resulting from our own failures or the failures of third-party service providers, natural disasters, power shortages, insider threats (including improper access, employee error, or malfeasance), or terrorist attacks, but also from continuous exposure to constantly evolving cyber and other security threats, including computer viruses and malware, attacks by computer hackers, or physical break-ins.","[{""text"": ""We identify, assess, build, and deploy emerging technology solutions, while ensuring that our technical expertise is closely integrated with mission insight from across the business. Within the larger innovation ecosystem, we cultivate relationships through technology scouting, partnerships, and venturing to identify emerging technology with applicability to our clients' missions. We then incubate and prototype that technology against mission use cases to assess market readiness. Once proven, we focus on building capacity in emerging technology capabilities and solutions, such as AI, Cyber, and 5G, in partnership with our business sectors."", ""type"": ""benefit""}, {""text"": ""Internal system or service failures, or those of our vendors, including as a result of cyber or other security threats, could disrupt our business and impair our ability to effectively provide our services to our clients, which could damage our reputation and have a material adverse effect on our business and results of operations. We create, implement, and maintain information technology and engineering systems and also use vendors to provide services that are often critical to our clients' operations, some of which involve sensitive information and may be conducted in war zones or other hazardous environments, or include information whose confidentiality is protected by law or contract. As a result, we are subject to systems or service failures, not only resulting from our own failures or the failures of third-party service providers, natural disasters, power shortages, insider threats (including improper access, employee error, or malfeasance), or terrorist attacks, but also from continuous exposure to constantly evolving cyber and other security threats, including computer viruses and malware, attacks by computer hackers, or physical break-ins."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BAH&type=10-K,"[{""term"":""AI"",""section_num"":""1B"",""section_name"":""Unresolved Staff Comments"",""position"":60705},{""term"":""artificial_intelligence"",""section_num"":""1B"",""section_name"":""Unresolved Staff Comments"",""position"":62271},{""term"":""artificial_intelligence"",""section_num"":""1B"",""section_name"":""Unresolved Staff Comments"",""position"":62300},{""term"":""AI"",""section_num"":""1B"",""section_name"":""Unresolved Staff Comments"",""position"":62332},{""term"":""AI"",""section_num"":""1B"",""section_name"":""Unresolved Staff Comments"",""position"":62536},{""term"":""machine_learning"",""section_num"":""1B"",""section_name"":""Unresolved Staff Comments"",""position"":62567},{""term"":""AI"",""section_num"":""1B"",""section_name"":""Unresolved Staff Comments"",""position"":63054},{""term"":""AI"",""section_num"":""1B"",""section_name"":""Unresolved Staff Comments"",""position"":71972},{""term"":""AI"",""section_num"":""1B"",""section_name"":""Unresolved Staff Comments"",""position"":73718},{""term"":""artificial_intelligence"",""section_num"":""5"",""section_name"":""of this Annual Report shall not be deemed to be"",""position"":292823},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":454873}]"
453,Westinghouse Air Brake Technologies,WAB,has_10k,,Manufacturing,Railroad Equipment,2023-02-15T00:00:00Z,8362.0,6.9,1,1,0,0,0,0,0,0,both,"We have partnered with a customer, a leading short line and regional freight railroad, as well as a leading artificial intelligence and robotics institution to create technologies that will further decarbonize freight rail transport, improve freight safety, and generate greater rail network utilization.","In recent years, the global transportation landscape has been characterized by rapid changes in technology, leading to innovative transportation and logistics concepts that could change the way the railway industry does business. There may be additional innovations impacting the railway industry that we cannot yet foresee. Any failure by us to quickly adapt to and adopt new innovations in products and processes desired by our customers may result in a significant loss of demand for our product and service offerings. In addition, advances in technology may require us to increase investments in order to remain competitive, and our customers may not be willing to accept higher prices to cover the cost of these investments.","[{""text"": ""We have partnered with a customer, a leading short line and regional freight railroad, as well as a leading artificial intelligence and robotics institution to create technologies that will further decarbonize freight rail transport, improve freight safety, and generate greater rail network utilization."", ""type"": ""benefit""}, {""text"": ""In recent years, the global transportation landscape has been characterized by rapid changes in technology, leading to innovative transportation and logistics concepts that could change the way the railway industry does business. There may be additional innovations impacting the railway industry that we cannot yet foresee. Any failure by us to quickly adapt to and adopt new innovations in products and processes desired by our customers may result in a significant loss of demand for our product and service offerings. In addition, advances in technology may require us to increase investments in order to remain competitive, and our customers may not be willing to accept higher prices to cover the cost of these investments."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WAB&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":""16"",""section_name"":""Form"",""position"":65226}]"
454,ON Semiconductor,ON,has_10k,,Software & Technology,Semiconductors And Related Devices,2023-02-06T00:00:00Z,8326.0,23.5,1,1,0,0,0,0,0,0,benefit,"Our intelligent power technologies enable the electrification of the automotive industry that allows for lighter and longer-range electric vehicles, empowers efficient fast-charging systems and propels sustainable energy for the highest efficiency solar strings, industrial power and storage systems.",,"[{""text"": ""Our intelligent power technologies enable the electrification of the automotive industry that allows for lighter and longer-range electric vehicles, empowers efficient fast-charging systems and propels sustainable energy for the highest efficiency solar strings, industrial power and storage systems."", ""type"": ""benefit""}, {""text"": ""Our intelligent sensing technologies support the next generation industry allowing for smarter factories and buildings while also enhancing the automotive mobility experience with imaging and depth sensing that make advanced vehicle safety and automated driving systems possible."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ON&type=10-K,"[{""term"":""AI"",""section_num"":""1"",""section_name"":""Business"",""position"":64382}]"
455,Oshkosh,OSK,has_10k,,Automotive,Motor Vehicles And Passenger Car Bodies,2023-02-21T00:00:00Z,8282.0,4.1,0,0,0,0,0,0,0,0,no_ai_mention,"Oshkosh Corporation is an industrial technology company and manufacturer that innovates purpose-built vehicles and equipment for the access, defense, fire & emergency, refuse collection and concrete placement markets. Each of our products and technologies is designed with the customer in mind, from the four-wheel drive system that the Company patented in 1917 to advances in electrification, autonomy, active safety and intelligent and connected products.",,"[{""text"": ""Oshkosh Corporation is an industrial technology company and manufacturer that innovates purpose-built vehicles and equipment for the access, defense, fire & emergency, refuse collection and concrete placement markets. Each of our products and technologies is designed with the customer in mind, from the four-wheel drive system that the Company patented in 1917 to advances in electrification, autonomy, active safety and intelligent and connected products."", ""type"": ""benefit""}, {""text"": ""The Company innovates customer solutions by combining leading technology and operational strength to empower and protect the everyday hero. The Company is developing and integrating advanced technologies to fulfill its purpose in areas such as electrification, autonomy and active safety as well as intelligent and connected products."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=OSK&type=10-K,
456,Franklin Resources,BEN,has_10k,,Financial Services,Investment Advice,2023-11-14T00:00:00Z,8275.0,-1.8,0,0,0,0,0,0,0,0,no_ai_mention,,"The asset management industry is facing transformative pressures and trends from a variety of different sources including increased fee pressure; a continued shift away from actively managed core equities and fixed income strategies towards alternative, passive and smart beta strategies; increased demands from clients and distributors for client engagement and services; a trend towards institutions developing fewer relationships and partners and reducing the number of investment managers they work with; increased regulatory activity and scrutiny of many aspects of the asset management industry, including ESG practices and related matters, transparency/unbundling of fees, inducements, conflicts of interest, capital, liquidity, solvency, leverage, operational risk management, controls and compensation; addressing the key emerging markets in the world, such as China and India, which often have populations with different needs, preferences and horizons than the more developed U.S. and European markets; advances in technology and digital wealth and distribution tools and increasing client interest in interacting digitally with their investment portfolios; and growing crypto asset markets that remain subject to substantial volatility and significant regulatory uncertainty.","[{""text"": ""The asset management industry is facing transformative pressures and trends from a variety of different sources including increased fee pressure; a continued shift away from actively managed core equities and fixed income strategies towards alternative, passive and smart beta strategies; increased demands from clients and distributors for client engagement and services; a trend towards institutions developing fewer relationships and partners and reducing the number of investment managers they work with; increased regulatory activity and scrutiny of many aspects of the asset management industry, including ESG practices and related matters, transparency/unbundling of fees, inducements, conflicts of interest, capital, liquidity, solvency, leverage, operational risk management, controls and compensation; addressing the key emerging markets in the world, such as China and India, which often have populations with different needs, preferences and horizons than the more developed U.S. and European markets; advances in technology and digital wealth and distribution tools and increasing client interest in interacting digitally with their investment portfolios; and growing crypto asset markets that remain subject to substantial volatility and significant regulatory uncertainty."", ""type"": ""risk""}, {""text"": ""Our continued success in effectively managing and growing our business depends on our ability to integrate our varied accounting, financial, information, and operational systems on a global basis. Moreover, adapting or developing the existing technology systems we use to meet our internal needs, as well as client needs, industry demands and new regulatory requirements, is also critical for our business. The introduction of new technologies presents new challenges to us. On an ongoing basis, we need to upgrade and improve our technology, including our data processing, financial, accounting, shareholder servicing and trading systems. Further, we also must be proactive and prepared to implement new technology when growth opportunities present themselves, whether as a result of a business acquisition or rapidly increasing business activities in particular markets or regions. These needs could present operational issues or require significant capital spending, and may require us to reevaluate the current value and/or expected useful lives of the technology we use, which could negatively impact our results of operations. In addition, technology is subject to rapid advancements and changes and our competitors may, from time to time, implement newer technologies or more advanced platforms for their services and products, including digital advisers, digital wealth and distribution tools, crypto asset tools and other advanced electronic systems, which could adversely affect our business if we are unable to remain competitive."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BEN&type=10-K,
457,Taylor Morrison Home,TMHC,has_10k,,Construction,Real Estate Operators & Lessors,2023-02-22T00:00:00Z,8225.0,9.7,0,0,0,0,0,0,0,0,no_ai_mention,"The central element of our marketing platform is our web presence at www.taylormorrison.com (none of the information on or accessible through this website is a part of this Annual Report) and our digital reservation system. In 2022, we used consumer feedback to refine and improve our website and interactive, experiential, and highly tailored home reservation system. Our full suite of online shopping products includes: 1) a state-of-the-art customized chatbot to help provide information, engage the shopper, and capture the lead; 2) online self-service appointments to help customers schedule an appointment with ease and convenience; 3) self-guided tours to enable customers to tour our homes privately, safely, and outside of normal business hours; and 4) online home reservations, which allow shoppers to get an initial price and reserve their desired home configuration digitally.","We use information technology and other computer resources to carry out important operational and marketing activities as well as maintain our business records, including information provided by our customers. Many of these resources are provided to us and/or maintained on our behalf by third-party service providers pursuant to agreements that specify certain security and service level standards. Our ability to conduct our business may be impaired if these resources are compromised, degraded, damaged or fail, whether due to a virus or other harmful circumstance, intentional penetration or disruption of our information technology resources by a third party, natural disaster, hardware or software corruption, failure or error (including a failure of security controls incorporated into or applied to such hardware or software), telecommunications system failure, service provider error or failure, intentional or unintentional personnel actions (including the failure to follow our security protocols), or lost connectivity to our networked resources.","[{""text"": ""The central element of our marketing platform is our web presence at www.taylormorrison.com (none of the information on or accessible through this website is a part of this Annual Report) and our digital reservation system. In 2022, we used consumer feedback to refine and improve our website and interactive, experiential, and highly tailored home reservation system. Our full suite of online shopping products includes: 1) a state-of-the-art customized chatbot to help provide information, engage the shopper, and capture the lead; 2) online self-service appointments to help customers schedule an appointment with ease and convenience; 3) self-guided tours to enable customers to tour our homes privately, safely, and outside of normal business hours; and 4) online home reservations, which allow shoppers to get an initial price and reserve their desired home configuration digitally."", ""type"": ""benefit""}, {""text"": ""We use information technology and other computer resources to carry out important operational and marketing activities as well as maintain our business records, including information provided by our customers. Many of these resources are provided to us and/or maintained on our behalf by third-party service providers pursuant to agreements that specify certain security and service level standards. Our ability to conduct our business may be impaired if these resources are compromised, degraded, damaged or fail, whether due to a virus or other harmful circumstance, intentional penetration or disruption of our information technology resources by a third party, natural disaster, hardware or software corruption, failure or error (including a failure of security controls incorporated into or applied to such hardware or software), telecommunications system failure, service provider error or failure, intentional or unintentional personnel actions (including the failure to follow our security protocols), or lost connectivity to our networked resources."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TMHC&type=10-K,
458,Gold.com,GBTC,has_10k,,Financial Services,"Commodity Contracts Dealers, Brokers",2023-03-01T00:00:00Z,,,0,0,0,0,0,0,0,0,no_ai_mention,,"The Trust could experience difficulties in operating and maintaining its technical infrastructure, including in connection with expansions or updates to such infrastructure, which are likely to be complex and could lead to unanticipated delays, unforeseen expenses and security vulnerabilities","[{""text"": ""The Trust could experience difficulties in operating and maintaining its technical infrastructure, including in connection with expansions or updates to such infrastructure, which are likely to be complex and could lead to unanticipated delays, unforeseen expenses and security vulnerabilities"", ""type"": ""risk""}, {""text"": ""The Trust could experience unforeseen issues relating to the performance and effectiveness of the security procedures used to protect the Digital Asset Account, or the security procedures may not protect against all errors, software flaws or other vulnerabilities in the Trust's technical infrastructure, which could result in theft, loss or damage of its assets"", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GBTC&type=10-K,
459,KeyCorp,KEY,has_10k,,Financial Services,National Commercial Banks,2023-02-22T00:00:00Z,8130.0,7.5,1,1,0,0,0,0,0,0,risk,,"Additionally, the increasing use of third-party financial data aggregators and emerging technologies, including the use of automation, artificial intelligence and robotics, introduces new information security risks and exposure.","[{""text"": ""Additionally, the increasing use of third-party financial data aggregators and emerging technologies, including the use of automation, artificial intelligence and robotics, introduces new information security risks and exposure."", ""type"": ""risk""}, {""text"": ""We rely on our employees to design, manage, and operate our systems and controls to assure that we properly enter into, record and manage processes, transactions and other relationships with customers, suppliers and other parties with whom we do business. We also depend on employees and the systems and controls for which they are responsible to assure that we identify and mitigate the risks that are inherent in our relationships and activities. These concerns are increased when we change processes or procedures, introduce new products or services, or implement new technologies, as we may fail to adequately identify or manage operational risks resulting from such changes."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KEY&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":""8"",""section_name"":""above"",""position"":301198}]"
460,ARKO,ARKO,has_10k,,Retail,Convenience Stores,2023-02-28T00:00:00Z,8128.0,26.7,0,0,0,0,0,0,0,0,no_ai_mention,"We believe that continued investment in new technology platforms and applications to adapt to evolving consumer eating preferences, including contactless checkout, order ahead service, and delivery will further drive growth in profitability.[<cit_01kdtqmzk5f8srwjcd7twcrg6x>]",,"[{""text"": ""We believe that continued investment in new technology platforms and applications to adapt to evolving consumer eating preferences, including contactless checkout, order ahead service, and delivery will further drive growth in profitability.[<cit_01kdtqmzk5f8srwjcd7twcrg6x>]"", ""type"": ""benefit""}, {""text"": ""We rely on multiple information technology systems and a number of third-party vendor platforms (collectively, 'IT Systems') in order to run and manage our daily operations, including for fuel pricing, loyalty programs, payroll, accounting, budgeting, reporting, and store operations.[<cit_01kdtqmzk5f8pb59pw559nrz5s>]"", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ARKO&type=10-K,
461,Lululemon athletica,LULU,has_10k,,Manufacturing,Apparel And Other Finished Products,2023-03-28T00:00:00Z,8111.0,,0,0,0,0,0,0,0,0,no_ai_mention,,"Our distribution facilities include computer controlled and automated equipment, which means their operations may be subject to a number of risks related to security or computer viruses, the proper operation of software and hardware, electronic or power interruptions, or other system failures.","[{""text"": ""Our distribution facilities include computer controlled and automated equipment, which means their operations may be subject to a number of risks related to security or computer viruses, the proper operation of software and hardware, electronic or power interruptions, or other system failures."", ""type"": ""risk""}, {""text"": ""We are increasingly dependent on technology systems and third-parties to operate our e-commerce websites, process transactions, respond to guest inquiries, manage inventory, purchase, sell and ship goods on a timely basis, and maintain cost-efficient operations. The failure of our technology systems to operate properly or effectively, problems with transitioning to upgraded or replacement systems, or difficulty in integrating new systems, could adversely affect our business."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LULU&type=10-K,
462,Old Republic International,ORI,has_10k,,Financial Services,Surety Insurance,2023-02-24T00:00:00Z,8084.0,-13.5,0,0,0,0,0,0,0,0,no_ai_mention,"The Company's operations rely upon complex and expensive information technology systems for interacting with policyholders, brokers and other business partners. The pace at which information systems must be upgraded is continually increasing, requiring an ongoing commitment of significant resources to maintain or upgrade to current standards.","If the Company is unable to keep pace with the advancements being made in technology, the Company's ability to compete with other insurance companies that have more advanced technological capabilities will be negatively affected. Further, if the Company is unable to effectively update or replace its key legacy technology systems as they become obsolete or as emerging technology renders them competitively inefficient, the Company's competitive position and its cost structure could be adversely affected.","[{""text"": ""The Company's operations rely upon complex and expensive information technology systems for interacting with policyholders, brokers and other business partners. The pace at which information systems must be upgraded is continually increasing, requiring an ongoing commitment of significant resources to maintain or upgrade to current standards."", ""type"": ""benefit""}, {""text"": ""If the Company is unable to keep pace with the advancements being made in technology, the Company's ability to compete with other insurance companies that have more advanced technological capabilities will be negatively affected. Further, if the Company is unable to effectively update or replace its key legacy technology systems as they become obsolete or as emerging technology renders them competitively inefficient, the Company's competitive position and its cost structure could be adversely affected."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ORI&type=10-K,
